IDX,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1572,22.43,16.67,52.61,22.06,39.54,34.37,26.03,30.09,48.54,27.14,37.89,46.57,30.67,37.23,55.93
1573,22.9,30.48,40.12,21.43,37.12,33.8,27.34,32.2,50.56,29.98,43,50.88,22.57,35.16,37.06
1574,22.78,44.46,34.45,25.23,37.39,42.25,10.98,13.65,19.8,24.43,35.35,41.32,27.06,35.19,47.86
1575,25.62,26.25,50.62,25.47,16.21,65.48,28.14,37.87,49.05,28.46,34.77,51.77,25.48,34.79,44.14
1576,20.88,29.71,35.55,21.58,30.69,36.76,30.97,52.85,49.12,27.43,19.15,66.72,24.2,11.63,74.52
1577,9.11,4.26,28.58,9.78,12.85,17.22,25.74,38.45,42.97,25.21,12.32,76.76,21.02,29.18,36.17
1578,22.74,12.97,62.63,25.53,30,47.27,23.96,27.86,44.58,29.45,38.59,51.93,29.8,25.06,65.24
1579,20.62,30.13,34.72,21.7,26.34,39.57,27.41,33.86,49.61,26.86,20.63,61.83,30.76,43.57,52.47
1580,20.69,8.9,68.78,24.89,25.95,48.76,21.09,27.45,37.31,31.28,36.85,57.83,20.27,28.18,34.84
1581,22.12,40.9,34.07,24.77,27.94,46.72,23.96,24.85,47.07,26.24,29.92,49.27,28.7,35.96,51.59
1582,29.02,35.37,52.83,29.75,35.42,54.73,25.99,26.44,51.54,30.09,51.4,47.71,26.46,35.25,46.32
1583,23.76,35.91,39.49,24.34,37.14,40.28,24.36,41.31,38.73,28.13,47.28,44.87,26.87,29.05,51.72
1584,28.09,38.23,48.73,29.21,39.56,50.78,27.25,34.56,48.74,28.98,39.7,50.12,31.57,41.67,55.49
1585,4.94,3.9,11.18,3.99,6.9,6.31,24.02,12.54,70.04,23.11,30.71,40.49,27.58,28.7,54.08
1586,25.15,17.09,62.16,26.52,31.9,48.58,26.37,34.17,46.73,7.62,9.42,13.79,29.91,33.73,56.43
1587,23.62,35.65,39.27,25.38,24.48,51.71,27.31,35.77,48.17,27.77,32.85,51.25,26.76,27.7,52.61
1588,23.61,28.69,43.04,24.41,32.59,42.7,26.87,18.69,65.51,34.75,36.4,67.92,27.45,36.2,48.26
1589,25.76,35.42,44.51,23.83,11.03,75.32,25.3,35.78,43.19,30.08,40.08,52.64,23.09,12.58,65.48
1590,21.91,26.97,39.7,22.37,22.83,44.28,31.32,45.03,53.12,34.98,51.49,58.73,26.17,15.55,70.19
1591,23.46,36.7,38.46,24.12,39.44,38.87,25.23,37.83,42.06,28.23,50.04,44.16,27.41,31.75,51.07
1592,30.83,26.71,66.41,31.35,41.97,54.77,30.51,35.92,56.41,32.68,41.14,58.65,27.57,32.62,50.88
1593,24.8,29.66,45.54,24.84,40.26,40.17,26.87,36.55,46.63,34.11,37.39,65.21,29.08,46.76,47.16
1594,25,36.45,42.14,25.73,40.57,42.04,31.39,54.98,49.3,22.68,39.92,35.56,9.97,9.84,20.06
1595,30.46,36.47,55.9,30.02,53.14,46.98,25.94,35.23,45.03,30.49,32.91,58.74,30.88,38.73,55.51
1596,22.81,27.54,41.71,23.71,20.81,50.71,27.99,37.74,48.74,26.89,13.9,78.88,27.31,30.07,52.12
1597,23.19,34.98,38.56,24.68,39.13,40.25,24.91,12.13,76.04,34.86,51.52,58.45,19.76,41.87,29.08
1598,25.93,32.79,46.43,27.54,31.31,51.75,26.97,19.04,65.15,30.1,31.14,59.19,25.18,35.11,43.23
1599,26.87,38.19,45.78,27.96,19.54,67.95,30.71,47.44,50.59,24.54,32.26,43.2,23.68,38.97,38.06
1600,25.77,38.36,43.08,27.68,37.2,48.26,27,41.7,44.47,27.61,42.63,45.48,26.27,45.14,41.55
1601,18.48,8.63,58.06,22.39,27.92,40.36,21.03,42.69,31.39,30.08,48.43,48.77,12.02,14.74,21.83
1602,24.41,15.78,62.15,25.22,35.8,42.98,26.12,34.82,45.71,28.78,40.33,49.32,24.31,30.14,43.92
1603,24.87,34.62,42.74,26.71,29.71,50.74,24.41,43.89,37.98,28.23,33.49,52.04,33.37,39.81,61.34
1604,11.49,17.22,19.16,10.35,6.85,26,28.05,12.15,92.76,24.58,34.58,42.04,30.38,17.3,83.73
1605,24.84,34.9,42.51,22.7,48.6,33.3,28.6,38.19,50.02,26.07,39.01,43.5,20.25,29.99,33.91
1606,23.9,36.96,39.36,24.45,40.62,39.17,21.97,13.32,58.21,33.34,44.45,58.34,26.46,46.52,41.51
1607,22.65,44.81,34.11,23.65,45.72,35.88,25.66,19.04,60.24,35.47,43.42,64.44,25.75,45.34,40.38
1608,27.1,34.59,48.33,28.16,37.02,49.59,28.04,44.47,45.72,29.21,44.94,48.19,27.33,35.12,48.59
1609,28.02,52.8,42.88,30.74,48.16,50.37,25.38,37.73,42.46,27.93,42.64,46.23,25.55,42.59,40.87
1610,28.37,38.06,49.51,29.15,41.65,49.54,30.95,17.86,84.59,28.92,41.22,49.22,30.48,35.38,56.74
1611,18.67,31.79,29.64,20.58,25.72,37.05,26.35,12.87,80.3,25.89,31.11,47.44,24.44,30.74,43.87
1612,30.43,36.83,55.57,29.69,53.02,46.33,11.43,14.64,20.36,25.79,29.48,48.36,28.83,34.69,52.79
1613,20.39,42.36,30.2,22.95,33.95,38.46,31.8,42.75,55.45,30.11,37.95,54.01,8.36,12.3,14.05
1614,23.59,12.12,69.49,25.8,37.53,43.53,33.89,35.12,66.59,26.57,44.99,42.27,14.19,18.36,25.17
1615,30.73,37.67,55.79,30.37,18.93,79.11,29.01,25.68,61.78,32.72,60.62,50.38,12.65,7.88,32.95
1616,26.37,15.23,72.02,28.36,19.27,70.08,29.35,51.94,45.94,28.76,41.33,48.78,22.71,9.79,75.41
1617,29.47,38.23,52.2,30.33,35.66,56.13,27.19,16.61,71.71,30.51,33.26,58.5,26.86,32.17,49.29
1618,21.4,9.72,68.51,25.53,35.1,44.1,25.68,16.71,65.14,29.08,45.78,47.54,24.74,21.22,53.58
1619,23.79,42.99,36.96,24.38,13.59,68.1,30.09,31.03,59.27,35.82,42.79,65.79,27,34.67,48.02
1620,27.05,37.73,46.44,28.46,31.22,54.41,31.25,28.36,65.68,30.08,31.78,58.54,25.59,31.65,46.27
1621,26.6,29.17,50.84,26.8,37.55,45.93,24.27,48.17,36.5,27.31,36.59,47.7,27.47,48.48,43.04
1622,25.94,31.04,47.61,26.39,38.3,44.58,23.04,9.99,76.19,28.86,41.53,48.91,19.81,36.6,30.52
1623,9.37,9.46,18.66,8.36,11.4,14.49,23.27,45.87,35.07,24.21,38.45,39.46,30.75,31.47,60.8
1624,25.2,32.84,44.53,26.25,31.75,47.96,25.58,38.32,42.66,22.02,9.78,71.6,32.52,46.56,55.25
1625,24.62,33.26,42.85,25.96,30.47,48.08,8.71,12.86,14.61,26.57,13.72,78.01,26.57,20.49,61.02
1626,19.88,29.16,33.42,20.78,14.52,50.54,26.76,35.96,46.68,28.15,36.84,49.66,32.17,44.96,55.19
1627,26.14,16.11,68.56,29.11,26.71,60.84,27.81,12.37,90.34,26.25,34.7,46.12,29.24,40.83,50.17
1628,17.83,38.26,26.14,20.58,27.45,36.01,26.21,35.84,45.39,28.6,40.93,48.58,17.53,23.78,30.46
1629,22.24,34.25,36.68,22.11,39.38,34.52,26.04,28.36,49.95,22.57,38.46,35.82,9.29,15.43,14.88
1630,24.87,33.49,43.33,25.76,35.26,44.58,30.09,43.92,50.71,31.45,48.55,51.83,23.73,25.42,45.88
1631,25.76,29.75,48.07,26.29,26.77,52.1,27.29,37.74,47.03,21.8,38.13,34.27,27.76,34.08,50.37
1632,22.18,31.25,37.92,22.09,35.75,35.74,24.61,30.06,44.77,23.38,45.09,35.49,11.15,12.31,21.25
1633,12.81,21.42,20.46,12.22,17.68,20.67,10.04,16.1,16.3,27.52,36.87,48.06,27.57,42.91,45.28
1634,29.53,19.23,74.87,32.1,33.04,63.29,25.67,16.32,66.02,33.17,53.18,53.86,28.42,35.04,51.47
1635,24.2,30.19,43.59,24.59,31.4,43.84,25,35.1,42.81,27.56,41.26,45.96,29.53,44.68,49.06
1636,20.73,22.41,39.9,21.19,28.2,37.12,29.32,23.09,66.55,24.83,30.44,45.07,26.78,34.94,47.32
1637,21.98,25.91,40.63,22.25,28.05,39.9,28.91,37.57,51.15,28.2,38.43,48.89,32.95,38.63,61.05
1638,24.78,35.04,42.3,24.98,16.81,62.08,27.88,50.11,43.39,31.22,39.33,56.01,29.9,47.37,48.76
1639,26.07,27.51,50.77,23.42,49.06,34.6,30.57,40.28,53.78,32.88,41.71,58.81,27.21,35.82,47.88
1640,28.4,34.76,51.61,29.38,36.24,53.21,24.49,30.84,43.94,11.07,15.86,18.79,27.44,37.41,47.56
1641,20.39,26.11,36.31,19.47,10.08,57.05,25,13.02,73,29.36,48.68,47.07,22.64,30.75,39.32
1642,21.06,25.17,38.69,19.8,9.76,59.95,24.92,13.12,72.27,24.74,48.38,37.4,24.83,32.33,43.91
1643,24.35,29.66,44.34,24.63,33.2,42.89,24.85,39.2,40.6,27.11,35.34,47.91,27.34,32.75,50.18
1644,30.2,41.04,52.42,31.88,37.56,58.93,22.34,26.24,41.36,10.31,14.6,17.6,5.95,8.83,9.97
1645,18.37,36.07,27.72,20.6,14.59,49.7,26.41,38.98,44.3,26.39,44.07,42.19,30.13,43.78,50.86
1646,23.88,40.2,38.07,26.63,27.7,52.23,26.51,30.9,49.27,25.75,17.51,63.61,12.36,19.28,20.29
1647,24.1,37.46,39.61,25.84,31.43,47.09,23.89,11.9,71.84,32.7,44.31,56.84,9.05,11.48,16.2
1648,26.84,39.4,45.12,28.37,37.75,49.68,26.94,37.61,46.24,34.03,60.02,53.32,33.34,47.41,56.78
1649,27.57,28.84,53.94,29,32.17,55.14,27.17,28.5,53.07,25.29,15.85,65.66,25.94,43.45,41.43
1650,22.92,40.85,35.78,25.34,31.04,46.03,21.42,29.32,37.06,26.58,51.86,40.2,20.16,26.48,35.5
1651,24.04,30.95,42.71,25.26,38.9,41.67,22.11,31.88,37.45,28.71,18.73,72.73,32.14,47.78,53.75
1652,23.85,41.85,37.44,25.22,41.52,40.54,21.36,23.27,40.97,27.52,47.94,43.31,19.16,22.18,35.72
1653,29.59,38.94,52.07,28.21,57.84,41.98,31.25,42.89,54.02,31.19,68.36,45.42,31.13,38.69,56.18
1654,27.4,29.31,53.02,24.24,11.33,76.11,26.27,41.27,42.98,27.69,33.26,50.75,27.48,44.94,44.29
1655,22.05,34.28,36.23,22.97,16.03,55.91,29.55,50.52,46.82,23.96,24.52,47.37,7.38,11.17,12.25
1656,21.66,39.19,33.63,24.31,19.3,54.95,24.3,25.33,47.62,30.4,48.51,49.45,28.26,41.62,47.45
1657,25.51,30.77,46.65,25.5,35.88,43.63,28.9,34.45,53.14,28.03,44.1,45.84,26.84,38.16,45.71
1658,21.06,24.56,39.12,22.28,28.33,39.79,30.65,45.97,51.09,27.5,44.1,44.64,32.57,47.94,54.69
1659,25.06,28.24,47.28,24.1,41.43,38.12,25.93,42.29,41.82,32.83,22.47,80.81,25.41,33.6,44.63
1660,27.21,36.2,47.66,28.02,41.07,47.14,28.65,39.04,49.67,27.03,33.55,48.81,25.67,35.52,44.22
1661,27.5,37.28,47.79,27.49,18.06,69.33,24.91,51.86,36.87,24.18,10.94,77.65,30.16,35.87,55.51
1662,12.26,18.55,20.36,11.63,8.33,27.89,27.67,35.27,49.37,34.85,50.91,58.71,32.26,38.96,58.97
1663,21.56,9.64,69.79,25.31,34.08,44.09,24.32,40.84,38.8,23.76,42.03,37.19,31.14,23.46,72.48
1664,24.21,24.41,48.24,23.92,38.62,38.74,18.27,7.85,60.79,30.88,47.82,50.83,33.03,36.84,62.64
1665,30.2,38.11,54.14,28.38,54.39,43.19,24.95,43.2,39.36,27.82,20.78,65.06,22.59,51.17,32.55
1666,26.88,35.13,47.45,28.86,28.93,57.65,31.62,43.51,54.6,24.18,30.27,43.5,26.61,29.73,50.43
1667,25.78,44.67,40.67,27.98,36.67,49.32,27.81,30.5,53.17,26.71,38.46,45.27,29.73,53.27,46.32
1668,21.2,30.48,35.94,22.6,30.93,39.12,31.28,18.36,84.6,35.18,45.13,62.6,26.25,34.64,46.15
1669,24.1,33.68,41.34,25.33,30.58,46.32,26.12,16.26,68.05,26.88,27.12,53.52,32.64,44.77,56.42
1670,30.59,33.98,58.12,31.12,45.83,52.25,25.64,15.63,67.7,32.99,17.75,94.33,23.78,35.95,39.52
1671,27.04,32.15,49.79,25.95,45.35,40.81,28.54,30.44,55.3,26.03,38.67,43.55,25.21,17.97,60.58
1672,22.61,13.77,59.73,23.5,13.42,64.68,25.92,12.99,77.64,22.72,32.95,38.4,24.46,34.56,41.78
1673,25.53,31.64,46.13,25.7,32.22,46.19,32.66,44.25,56.75,30.02,42.06,51.45,30.43,34.03,57.64
1674,24.3,37.01,40.26,24.93,36.87,41.8,25.26,35.27,43.35,29.6,42.2,50.36,28.16,29.02,55.49
1675,25.46,53.56,37.56,29.31,39.02,51.32,10.63,7.25,26.23,33.7,43.02,60.1,24.95,33.15,43.74
1676,23.99,30.11,43.12,24.47,33.87,42.14,31.43,26.28,69,24.51,15.47,63.34,27.99,58.84,41.3
1677,23.91,28.72,43.83,23.52,39.17,37.64,27.47,20.09,65.01,33.02,42.99,58.39,27.05,27.71,53.46
1678,21.39,32.42,35.5,22.87,32.99,38.73,27.81,36.75,48.85,25.7,43.35,40.95,30.63,32.58,59.41
1679,24.98,36.94,41.86,26.37,32.24,47.93,25.18,34.98,43.29,29.37,38.49,51.77,13.61,27.33,20.39
1680,23.59,31.61,41.2,24.35,28.95,44.82,24.84,35.03,42.45,30.24,39.78,53.22,22.71,24.86,43.47
1681,24.83,32.29,43.92,25.64,38.37,42.77,25.65,38.49,42.75,23.06,15.85,56.62,19.07,28.47,31.84
1682,24.96,42.15,39.74,26.11,42.84,42.02,29.77,38.57,52.74,26.92,36.63,46.7,12.36,16.25,21.76
1683,21.93,49.85,31.58,26.83,31.69,49.53,10.46,14.29,18.12,30.86,35.92,57.38,25.63,33.39,45.31
1684,22.42,21.84,45.44,23.18,28.38,42.11,27,36.63,46.9,28.51,35.29,51.54,24.28,33.13,42.08
1685,27.68,39.71,46.98,28.82,40.27,49.45,21.04,30.91,35.37,33.22,59.22,51.85,31.02,29.3,63.85
1686,23.14,30.97,40.44,21.32,47.67,30.85,20.83,14.91,49.95,30.69,42.35,52.92,32.89,40.76,59.43
1687,27.19,38.24,46.53,27.05,42.74,44.17,33.21,41.26,59.93,35.18,50.48,59.7,26.96,33.66,48.55
1688,24.71,32.31,43.6,23.38,43.67,35.9,28.18,21.26,65.53,33.87,47.08,58.23,28.81,47.64,46.24
1689,28.63,41.27,48.5,30.91,37.3,56.52,25.23,40.24,41.04,31.7,35.4,60.07,25.17,40.82,40.7
1690,23.64,18.26,54.22,22.88,41.83,35.4,27.55,36.96,48.09,35.27,37,68.89,23.23,29.53,41.49
1691,23.61,34.83,39.61,23.73,15.98,58.97,28.36,33.3,52.51,25.19,34.04,43.84,25.99,17.71,64.13
1692,25.95,31.27,47.5,27.39,32.28,50.64,26.18,35.31,45.59,10.53,13.82,18.56,32.22,46.36,54.62
1693,23.86,34.53,40.36,25.09,32.47,44.47,7.66,5.67,18.02,4.61,4.76,9.06,23.8,16.46,58.22
1694,20.59,44,30.22,23.8,34.41,40.27,10.65,13.11,19.3,35.85,33.77,73.91,29.67,30.44,58.58
1695,24.25,31.52,42.91,24.49,35.62,41.33,25.97,34.64,45.44,24.43,33.15,42.42,24.52,32.07,43.27
1696,29.91,31.42,58.4,28.83,16.1,80.43,27.47,24.36,58.44,34.97,32.46,72.64,24.46,43.78,38.13
1697,24.95,28.58,46.73,23.69,41.85,37.09,24.22,30.25,43.61,25.52,12.42,77.98,21.69,22.01,43.07
1698,25.47,37.35,42.83,25.92,39.18,43.06,26.14,25.43,53.03,34.76,22.61,88.2,27.51,28.4,54.16
1699,26.7,26.96,53.15,27.23,37.76,46.86,25.27,32.65,44.83,28.23,32.85,52.48,19.5,27.09,33.54
1700,20.61,30.66,34.46,20.14,9.66,62.13,27.23,33.46,49.4,9.88,6.52,24.86,26.72,39.68,44.71
1701,20.67,30.54,34.65,22.73,27.84,41.28,22.36,28.33,40,35.21,36.79,68.91,33.43,43.39,59.18
1702,19.41,30.38,31.8,20.24,28.35,34.69,23.37,36.9,38.17,26.13,35.54,45.34,27.76,23.3,60.82
1703,13.27,15.87,24.35,12.1,18.11,20.17,30.83,19.65,79.2,29.4,41.88,50.04,24.61,36.75,41.09
1704,24.39,25.99,47.27,25.62,27.56,49.45,32.81,35.87,62.83,27.51,38.67,47.09,31.52,35.31,59.66
1705,25.51,33.83,44.74,26.22,33.95,46.46,27.88,39.21,47.71,9.19,11.88,16.29,33.09,40.53,60.09
1706,12.2,8.44,29.86,11.03,15.02,19.13,20.93,29.05,36.01,27.33,17.56,69.84,28.34,29.9,55.19
1707,27.75,37.44,48.32,29.48,22.48,68.15,24.75,43.08,38.97,10.03,17.91,15.65,27.51,32.3,50.95
1708,25.87,30.99,47.46,26.4,32.62,47.76,28.83,43.52,47.93,29.07,17.12,78.41,9.68,13.38,16.67
1709,23.36,40.39,36.87,24.02,42.13,37.72,30.1,59.79,45.25,26.74,16.03,71.35,18.76,27.87,31.4
1710,24.11,37.96,39.42,25.72,32.23,46.25,24.13,13.45,67.42,23.52,20.7,50.25,28.93,37.45,51.29
1711,23.14,29.45,41.33,24.42,22.07,51.42,25.47,34.19,44.46,26,40.92,42.53,26.15,31.55,47.83
1712,23.85,16.68,57.94,24.67,30.87,44.38,31.74,46.73,53.29,34.71,47.95,59.85,23.71,46.18,35.88
1713,30.42,41.62,52.67,31.65,43.52,54.68,32.62,22.52,79.86,33.62,42.01,60.54,15.61,24.77,25.45
1714,13.04,18.02,22.48,11.77,17.89,19.51,27.85,40.43,47.03,29.93,42.88,50.82,11.56,14.05,21.07
1715,22.38,41.2,34.53,23.76,37.82,38.69,27.42,34.16,49.44,28.05,31.07,53.39,28.68,18.75,72.53
1716,24.47,18.32,57.14,24.69,35.86,41.7,25.82,22.21,55.85,28.5,37.63,50.07,26.76,37.69,45.75
1717,24.94,33.12,43.71,23.87,12.68,68.81,21.73,26.14,39.8,31.08,43.84,53.11,27.37,33.54,49.7
1718,12.8,14.85,23.83,11.79,14.34,21.48,26.36,17.82,65.35,29.58,37.66,52.81,28.37,58.22,42.2
1719,24.29,12.71,70.67,27.92,23.79,60.69,26.44,33.73,47.16,22.66,32.58,38.43,25.87,46.19,40.35
1720,12.61,12.67,25.16,11.17,17.96,18.11,26.95,39.45,45.37,23.48,35.37,39.07,25.9,12.01,81.76
1721,23.32,19.66,50.99,23.85,31.06,42.16,26.84,32.35,49.11,26.85,30.89,50.2,10.83,15.73,18.29
1722,25.67,34.58,44.72,26.17,41.03,42.87,24.66,33.37,42.89,25.03,36.26,42.31,30.9,59.67,46.91
1723,24.81,34.82,42.48,25.76,36.3,44.05,28.8,22.92,65,23.31,30.25,41.28,27.5,27.77,54.73
1724,19.09,9.67,56.75,21.16,13.75,53.72,9.93,16.07,16.07,21.51,34.26,35.03,27.75,39.81,47.1
1725,21.28,25.07,39.35,20,9.6,61.65,27.07,29.5,51.9,36.02,43.3,66,23.89,47.15,35.99
1726,28.4,34.62,51.7,28.39,42,47.57,26.74,33.79,47.9,26.38,31.39,48.55,16.86,19.95,31.1
1727,21.03,33.55,34.21,21.81,38.41,34.19,31.59,46.21,53.2,28.4,40.29,48.42,8.96,12.47,15.4
1728,26.83,38.92,45.33,26.89,38.56,45.64,28.2,50.52,43.95,28.17,35.99,50.21,26.68,36.4,46.24
1729,25.27,37.78,42.18,27.25,35.91,47.93,25.97,34.09,45.76,34.6,41.57,63.4,6.88,11.38,11.04
1730,20.64,24.06,38.34,22.09,31.09,37.79,8.07,13.52,12.88,22.68,45.77,33.91,26.89,28.85,51.97
1731,26.44,43.74,42.43,27.47,46.38,43.75,7.8,11.3,13.18,24.13,48.39,36.16,24.78,16.16,62.78
1732,28.02,46.16,45.03,30.36,36.15,55.87,23.96,20.81,51.55,33.83,42.99,60.45,31.19,38.92,56.17
1733,25.48,18.21,61.13,26.46,26.26,53.12,25.31,39.36,41.58,24.68,18.2,58.15,28.21,35.6,50.57
1734,24.16,34.03,41.3,24.31,40.18,39.02,26.59,31.5,49.02,22.96,16.59,54.73,33.2,34.79,64.89
1735,13.2,13.37,26.24,12.79,13.9,24.55,26.55,13.91,77.23,28.56,35.82,51.33,31.46,32.22,62.17
1736,27.91,34.25,50.66,27.13,15.83,73.64,27.58,32.67,50.87,24.79,32.97,43.44,26.29,40.62,43.31
1737,24.78,32.33,43.79,26.1,29.41,49.27,27.98,29.25,54.74,26.14,34.03,46.21,29.55,19.57,74.16
1738,30.06,38.32,53.64,30.83,45.38,51.78,29.98,57.7,45.55,28.04,18.52,70.49,22.45,30.61,38.93
1739,23.64,34.19,39.97,23.14,12.61,65.6,25.71,39.87,42.29,30.95,34.63,58.62,32.27,43.32,56.3
1740,23.27,33.42,39.48,24.34,28.68,45.01,27.74,48.26,43.68,27.36,36.23,48.01,24.99,39.46,40.82
1741,25.07,32.49,44.41,24.75,41.73,39.43,26.31,26.13,52.79,23.38,41.08,36.68,31.98,24.7,73.4
1742,31.12,35.54,58.38,31.53,39.79,56.51,29.38,41.74,50.07,23.61,12.52,68.13,17.3,10.48,45.87
1743,30.26,43.27,51.42,29.98,54.23,46.56,30.87,38.01,55.94,3.94,4.96,7.07,29.62,51.88,46.54
1744,24.35,30.82,43.58,24.07,13.79,66.08,26.32,21.92,57.93,28.91,42.63,48.53,26,12.79,78.84
1745,24.39,36.39,40.73,25.67,36.11,43.91,10.91,12.91,20.14,30.53,27.55,64.36,28.78,19,72.39
1746,26.48,24.81,54.75,27.41,35.6,48.52,25.95,21.92,56.67,27.63,46.79,43.95,26.21,31.74,47.85
1747,29.35,30.21,57.86,28.21,16.72,75.83,26.27,30.3,49.05,29.44,34.57,54.5,27.45,36.06,48.33
1748,25.03,26.76,48.45,25.94,22.6,55.7,32.87,41.16,59.13,23.48,50.88,34.31,13.94,19.44,23.94
1749,24.78,29.71,45.44,24.49,34.23,42.01,26.57,36.41,45.97,10.6,15.6,17.8,13.07,7.94,34.59
1750,28.44,35.14,51.45,28.42,41.33,47.96,26.05,33,46.62,27.94,37.76,48.61,30.61,45.59,51.15
1751,26.52,25.66,53.92,25.9,44.17,41.09,25.63,31.71,46.34,22.58,36.56,36.54,22.62,32.43,38.39
1752,30.29,40.44,52.98,32.23,38.9,58.94,24.83,30.27,45.19,25.96,33.04,46.35,23.87,55.37,34.17
1753,21.31,30.44,36.22,22.04,36.22,35.45,24.65,34.99,42.02,28.98,39,50.52,24.48,34.73,41.73
1754,24.3,18.82,55.66,25.47,26.21,50.21,33.57,41.58,60.69,22.81,34.08,38.08,27.36,33.27,49.86
1755,21.41,23.37,41.04,22.09,29.74,38.49,29.45,43.48,49.39,26.14,29.56,49.26,25.62,42.81,40.96
1756,25.37,32.45,45.2,27.08,33.11,49.24,9.99,10.61,19.4,29.62,42.07,50.47,23.59,30.19,42.02
1757,10.3,12.54,18.77,9.99,12.72,17.84,27.57,36.11,48.63,10.34,10.78,20.24,29.16,41.84,49.47
1758,23.19,13.97,61.69,22.99,46.22,34.42,30.75,29.42,62.9,23.61,37.05,38.65,24,28.88,43.96
1759,20.43,22.42,39.05,20.1,31.55,32.91,27.71,30.17,53.17,33.29,26.05,75.82,23.5,10.56,75.81
1760,30.62,30.67,61.18,30.83,43.58,52.63,30.53,52.26,48.38,24.88,32.05,44.19,24.13,48.38,36.17
1761,25.28,32.63,44.88,23.88,47.49,35.89,31.06,38.49,56.12,31.86,29.08,66.76,28.11,35.98,50.07
1762,25.63,34.25,44.81,26.46,35.74,46.05,22.17,18.33,48.98,25.93,51.84,38.9,29.59,30.3,58.47
1763,23.02,39.19,36.54,24.44,38.14,40.11,23.11,44.76,35.05,33.54,49.94,56.06,27.33,33.22,49.81
1764,30.4,41.72,52.54,32.2,37.71,59.69,30.64,45.31,51.36,29.25,38.72,51.35,25.66,38.27,42.86
1765,24.88,26.37,48.35,26.18,30.89,48.37,29.43,52.17,46.03,29.61,45.71,48.8,31.25,31.7,62.04
1766,22.31,12.44,62.31,24.71,28.57,46.08,25.22,11.84,78.93,32.8,49.39,54.59,24.31,33.02,42.2
1767,11.52,14.65,20.59,10.72,13.52,19.22,27.02,17.21,69.42,30.63,39.46,54.4,23.44,40.9,36.86
1768,25.76,32.19,46.37,24.75,42.86,39.04,27.23,37.84,46.84,22.69,43.49,34.53,9.54,12.94,16.57
1769,12.87,15.91,23.28,12.22,16.14,21.47,11.26,17.19,18.63,25.12,11.49,79.99,19.59,8.54,64.54
1770,22.12,40.63,34.15,23.75,40.6,37.64,26.33,37.26,44.92,24.73,11.29,78.9,17.83,23.54,31.34
1771,12.56,16.45,22.15,11.81,16.75,20.13,10.36,16.81,16.74,28.36,40.11,48.4,27.13,34.79,48.28
1772,24.65,48.97,37.05,26.91,43.43,43.57,26.38,46.08,41.48,23.4,17.54,54.62,33.01,45.64,56.88
1773,21.67,28.27,38.29,21.99,35.79,35.5,30.17,47.27,49.44,10.87,12.79,20.12,24.68,17,60.52
1774,25.09,31.51,45.07,25.19,41.28,40.57,9.39,13.88,15.74,26.44,27.93,51.46,26.15,44.35,41.57
1775,4.14,6.25,6.88,4.2,2.57,11.08,28.54,34.09,52.43,29.85,26.19,63.89,22.48,9.95,73.28
1776,25.67,35.38,44.29,27.87,39.78,47.39,9.67,12.29,17.29,27.69,56.84,41.18,29.59,30.47,58.34
1777,22.75,11.99,65.92,24.14,36.71,40.02,23.1,39.86,36.48,25.03,33.37,43.8,27.51,45.06,44.3
1778,21.64,44.76,32.1,25.03,31.89,44.68,28.35,39.1,48.91,34.02,40.54,62.56,29.01,37.88,51.24
1779,24,31.35,42.38,24.6,15.68,63.21,23.55,25,45.73,27.74,36.38,48.88,33.11,42.58,58.86
1780,22.72,12.38,64.45,24.98,36.71,41.98,33.1,25.15,76.67,31.99,42.63,55.98,19.05,23.97,34.18
1781,13.13,13.35,26.05,11.6,18.79,18.77,25.45,43.41,40.37,22.38,12.32,63.04,26.7,39.33,44.84
1782,19.84,28.09,33.85,20.02,28.49,34.09,23.67,12.46,68.65,31.36,41.27,55.2,27.03,36.1,47.27
1783,19.78,12.57,50.9,20.6,31.65,34,28.16,39.45,48.26,26.3,20.93,59.35,26.38,33.78,46.98
1784,24.53,20.24,54.27,21.54,9.43,70.75,25.77,46.58,40.03,29.54,38.23,52.35,25.83,33.12,45.98
1785,20.37,21.72,39.46,18.89,9.88,54.97,27.72,31.97,51.75,32.3,36.17,61.13,18.06,18.62,35.56
1786,12.09,15.21,21.7,9.9,4.31,32.65,26.21,34.42,46.17,22.55,51.19,32.49,24.04,17.2,57.63
1787,27.87,38.44,48.08,29.05,40.59,49.84,21.53,29.54,37.22,23.33,29.89,41.54,27.68,34.88,49.64
1788,24.97,30.4,45.48,25.89,21.19,57.52,26.95,37.76,46.2,30.35,35.19,56.53,9.59,14.08,16.13
1789,22.95,27.43,42.14,24.15,26.87,45.87,24.87,34.05,43.05,32.93,52.61,53.54,24.33,31.47,43.14
1790,23.51,33.32,40.11,24.2,29.97,43.74,7.89,14.98,12.05,27.14,36.4,47.38,26.95,36.61,46.8
1791,28.41,34.79,51.61,27.33,47.66,42.99,22.34,42.71,34.03,29.98,37.95,53.66,31.4,51.48,50.56
1792,25.1,30.59,45.7,26.05,35.43,45.21,26.87,30.11,50.85,28.9,16.6,79.21,14.01,18.64,24.55
1793,23.97,35.8,40.01,24.87,36.67,41.73,28.78,35.41,52.17,29.27,42.11,49.61,29.81,42.79,50.57
